step,mode,loss,angle_error(rad),distance(m),dataset(f),dataset(l),dataset(r)
4799,training,0.0068583437,0.07570772059261799,0.012025250553950782,1636,1275,1154
4800,training,0.008689209,0.12112993746995925,0.012025250553950782,1637,1276,1155
4801,training,0.004389953,0.13769881799817085,0.012025250553950782,1638,1277,1156
4802,training,0.0069211647,0.13683781493455172,0.012025250553950782,1639,1277,1156
4803,training,0.009070679,0.11223543807864189,0.012025250553950782,1640,1277,1156
4804,training,0.005761445,0.08715400844812393,0.026362724711308707,1641,1277,1156
4805,training,0.04445931,0.11119734216481447,0.026362724711308707,1642,1277,1156
4806,training,0.010683131,0.13215522281825542,0.026362724711308707,1643,1277,1156
4807,training,0.006289947,0.1001958157867193,0.026362724711308707,1644,1277,1156
4808,training,0.003953845,0.05753930285573004,0.026362724711308707,1645,1277,1156
4809,training,0.0027799732,0.14171635638922453,0.026362724711308707,1646,1277,1156
4810,training,0.0011162577,0.15554215386509895,0.03920224612687655,1647,1277,1156
4811,training,0.006892628,0.10120491124689579,0.03920224612687655,1648,1277,1156
4812,training,0.0044527845,0.12646592501550913,0.03920224612687655,1649,1277,1156
4813,training,0.0071907365,0.14685427024960518,0.03920224612687655,1650,1277,1156
4814,training,0.008041136,0.1464114487171173,0.03920224612687655,1651,1277,1156
4815,training,0.002612913,0.0912343477830291,0.03920224612687655,1652,1278,1157
4816,training,0.013331128,0.0999827329069376,0.052635908607646754,1653,1278,1157
4817,training,0.005822959,0.10653122700750828,0.052635908607646754,1654,1278,1157
4818,training,0.033198874,0.15917222574353218,0.052635908607646754,1655,1278,1157
4819,training,0.0008333885,0.14139702171087265,0.052635908607646754,1656,1278,1157
4820,training,0.0076410933,0.12717654183506966,0.052635908607646754,1657,1278,1157
4821,training,0.0062952633,0.1573260612785816,0.052635908607646754,1658,1278,1157
4822,training,0.0029327709,0.1572970300912857,0.06787004892974742,1659,1278,1157
4823,training,0.0023581502,0.17237383127212524,0.06787004892974742,1660,1278,1157
4824,training,0.0070125777,0.19429893791675568,0.06787004892974742,1661,1278,1157
4825,training,0.0074245716,0.17397774010896683,0.06787004892974742,1662,1278,1157
4826,training,0.027968908,0.15540566388517618,0.06787004892974742,1663,1278,1157
4827,training,0.02469644,0.1613427251577377,0.06787004892974742,1664,1278,1157
4828,training,0.009604936,0.15898982621729374,0.0860388962126177,1665,1278,1157
4829,training,0.0032700098,0.1618291400372982,0.0860388962126177,1666,1278,1157
4830,training,0.005593556,0.16616129968315363,0.0860388962126177,1667,1278,1157
4831,training,0.014108742,0.2065941970795393,0.0860388962126177,1667,1278,1158
4832,training,0.0045522503,0.20969834178686145,0.0860388962126177,1667,1278,1159
4833,training,0.00974857,0.22387670259922743,0.0860388962126177,1667,1278,1160
4834,training,0.004324106,0.1754966164007783,0.10492830519616503,1668,1278,1160
4835,training,0.0020138258,0.2603861168026924,0.10492830519616503,1669,1278,1160
4836,training,0.0046801283,0.19809194654226303,0.10492830519616503,1670,1278,1160
4837,training,0.01009179,0.1727510318160057,0.10492830519616503,1671,1278,1160
4838,training,0.007549978,0.1579728126525879,0.10492830519616503,1672,1279,1161
4839,training,0.006709616,0.1981031559407711,0.11288411516098279,1673,1280,1162
4840,training,0.003871014,0.08134006895124912,0.11288411516098279,1674,1281,1163
4841,training,0.009650997,0.02876771241426468,0.11288411516098279,1675,1282,1164
4842,training,0.009650997,0.06813349947333336,0.11288411516098279,1675,1282,1164
4843,training,0.0026408297,0.07998734712600708,0.11288411516098279,1676,1282,1164
4844,training,0.005203211,0.1122017577290535,0.11288411516098279,1677,1282,1164
4845,training,0.013872347,0.1389091508463025,0.09449630151389836,1678,1282,1164
4846,training,0.0027800684,0.12165787816047671,0.09449630151389836,1679,1282,1164
4847,training,0.0014768284,0.039407312870025635,0.09449630151389836,1680,1282,1164
4848,training,0.0014768284,0.10707971453666687,0.09449630151389836,1680,1282,1164
4849,training,0.013637607,0.18151701427996159,0.09449630151389836,1681,1282,1164
4850,training,0.002687465,0.0018794387578964233,0.09449630151389836,1682,1282,1164
4851,training,0.002687465,0.04174414277076721,0.13454956227922624,1682,1282,1164
4852,training,0.002687465,0.03384311497211456,0.13454956227922624,1682,1282,1164
4853,training,0.002687465,0.07891570031642914,0.13454956227922624,1682,1282,1164
4854,training,0.003029809,0.15009726583957672,0.13454956227922624,1682,1283,1164
4855,training,0.013571106,0.09636440873146057,0.13454956227922624,1682,1284,1164
4856,training,0.006829305,0.026872739195823725,0.17266148188403588,1682,1285,1164
4857,training,0.006829305,0.03148408234119415,0.17266148188403588,1682,1285,1164
4858,training,0.006829305,0.010685265064239502,0.17266148188403588,1682,1285,1164
4859,training,0.006829305,0.04537592828273773,0.17266148188403588,1682,1285,1164
4860,training,0.006829305,0.03948931396007538,0.18180009174200815,1682,1285,1164
4861,training,0.006829305,0.04355221986770633,0.18180009174200815,1682,1285,1164
4862,training,0.006829305,0.00015403330326080322,0.18180009174200815,1682,1285,1164
4863,training,0.006829305,0.11379317939281465,0.18180009174200815,1682,1285,1164
4864,training,0.00409904,0.12484613060951233,0.18180009174200815,1682,1286,1164
4865,training,0.023626808,0.041518718004226685,0.057053239375900094,1682,1287,1164
4866,training,0.023626808,0.051856979727745056,0.057053239375900094,1682,1287,1164
4867,training,0.004763294,0.021881595253944425,0.057053239375900094,1682,1288,1164
4868,training,0.004763294,0.0005559921264648438,0.057053239375900094,1682,1288,1164
4869,training,0.004763294,0.02897477149963379,0.057053239375900094,1682,1288,1164
4870,training,0.004763294,0.021127060055732727,0.060064243924381526,1682,1288,1164
4871,training,0.004763294,0.014196082949638367,0.060064243924381526,1682,1288,1164
4872,training,0.004763294,0.08477827161550522,0.060064243924381526,1682,1288,1164
4873,training,0.013237259,0.07687954604625705,0.060064243924381526,1683,1288,1164
4874,training,0.0056906654,0.006552338600158691,0.060064243924381526,1684,1288,1164
4875,training,0.0056906654,0.020155191421508817,0.060064243924381526,1684,1288,1164
4876,training,0.0056906654,0.013001710176467868,0.06177885051449161,1684,1288,1164
4877,training,0.0056906654,0.038243941962718964,0.06177885051449161,1684,1288,1164
4878,training,0.0056906654,0.04537063091993333,0.06177885051449161,1684,1288,1164
4879,training,0.0056906654,0.056637704372406006,0.06177885051449161,1684,1288,1164
4880,training,0.018453754,0.045214273035526276,0.06177885051449161,1685,1288,1164
4881,training,0.018453754,0.05209965258836746,0.06177885051449161,1685,1288,1164
4882,training,0.008368736,0.003753826022148146,0.0349925803801393,1686,1289,1165
4883,training,0.008368736,0.003555580973625183,0.0349925803801393,1686,1289,1165
4884,training,0.008368736,0.020116988569498062,0.0349925803801393,1686,1289,1165
4885,training,0.008368736,0.02624777704477311,0.0349925803801393,1686,1289,1165
4886,training,0.008368736,0.017716869711875916,0.0349925803801393,1686,1289,1165
4887,training,0.008368736,0.03151986747980118,0.0349925803801393,1686,1289,1165
4888,training,0.008368736,0.039510678499937064,0.013579063187837496,1686,1289,1165
4889,training,0.008368736,0.05225696973502636,0.013579063187837496,1686,1289,1165
4890,training,0.002954972,0.038134755566716194,0.013579063187837496,1687,1290,1166
4891,training,0.002954972,0.053030679700896144,0.013579063187837496,1687,1290,1166
4892,training,0.036748324,0.027874227613210678,0.013579063187837496,1688,1291,1167
4893,training,0.036748324,0.027874227613210678,0.013579063187837496,1688,1291,1167
4894,training,0.036748324,0.0022935885936021805,0.01202340417714311,1688,1291,1167
4895,training,0.036748324,0.04318718612194061,0.01202340417714311,1688,1291,1167
4896,training,0.036748324,0.036958709359169006,0.01202340417714311,1688,1291,1167
4897,training,0.036748324,0.04314504563808441,0.01202340417714311,1688,1291,1167
4898,training,0.036748324,0.042241767048835754,0.01202340417714311,1688,1291,1167
4899,training,0.036748324,0.048990532755851746,0.01202340417714311,1688,1291,1167
4900,training,0.036748324,0.05870983935892582,0.014482321905347822,1688,1291,1167
4901,training,0.009996334,0.01282248366624117,0.014482321905347822,1689,1292,1168
4902,training,0.009996334,0.02800270821899176,0.014482321905347822,1689,1292,1168
4903,training,0.009996334,0.0409608231857419,0.014482321905347822,1689,1292,1168
4904,training,0.009996334,0.04297797102481127,0.014482321905347822,1689,1292,1168
4905,training,0.009996334,0.041042839176952846,0.014482321905347822,1689,1292,1168
4906,training,0.009996334,0.04107265267521143,0.01185324753109672,1689,1292,1168
4907,training,0.009996334,0.040728067047894,0.01185324753109672,1689,1292,1168
4908,training,0.009996334,0.040996973402798176,0.01185324753109672,1689,1292,1168
4909,training,0.009996334,0.045077116228640086,0.01185324753109672,1689,1292,1168
4910,training,0.009996334,0.040976439602673054,0.01185324753109672,1689,1292,1168
4911,training,0.009996334,0.040797785855829716,0.01185324753109672,1689,1292,1168
4912,training,0.009996334,0.04354979190975427,0.021055437969545704,1689,1292,1168
4913,training,0.009996334,0.041049067862331874,0.021055437969545704,1689,1292,1168
4914,training,0.009996334,0.04037774074822664,0.021055437969545704,1689,1292,1168
4915,training,0.009996334,0.04093555081635713,0.021055437969545704,1689,1292,1168
4916,training,0.009996334,0.0410688268020749,0.021055437969545704,1689,1292,1168
4917,training,0.009996334,0.04595257434993982,0.021055437969545704,1689,1292,1168
4918,training,0.009996334,0.05745551083236933,0.01640680184213824,1689,1292,1168
4919,training,0.0016506733,0.016551565378904343,0.01640680184213824,1690,1293,1169
4920,training,0.0016506733,0.006156992167234414,0.01640680184213824,1690,1293,1169
4921,training,0.0016506733,0.007934920489788055,0.01640680184213824,1690,1293,1169
4922,training,0.0016506733,0.007122926414012909,0.01640680184213824,1690,1293,1169
4923,training,0.0016506733,0.007890880107879639,0.021635354670357012,1690,1293,1169
4924,training,0.0016506733,0.007503390312194824,0.021635354670357012,1690,1293,1169
4925,training,0.0016506733,0.00914651155471801,0.021635354670357012,1690,1293,1169
4926,training,0.0016506733,0.023344960063695908,0.021635354670357012,1690,1293,1169
4927,training,0.0016506733,0.026973244734108448,0.021635354670357012,1690,1293,1169
4928,training,0.0016506733,0.03855638927780092,0.020182383986132053,1690,1293,1169
4929,training,0.0016506733,0.03859411901794374,0.020182383986132053,1690,1293,1169
4930,training,0.0016506733,0.04613169236108661,0.020182383986132053,1690,1293,1169
4931,training,0.0016506733,0.07049068249762058,0.020182383986132053,1690,1293,1169
4932,training,0.005636636,0.0031845420598983765,0.020182383986132053,1691,1294,1170
4933,training,0.005636636,0.006218452006578452,0.020182383986132053,1691,1294,1170
4934,training,0.005636636,0.012597402557730675,0.01016661871462929,1691,1294,1170
4935,training,0.005636636,0.017762616276741028,0.01016661871462929,1691,1294,1170
4936,training,0.005636636,0.012240191921591759,0.01016661871462929,1691,1294,1170
4937,training,0.005636636,0.010053386911749843,0.01016661871462929,1691,1294,1170
4938,training,0.005636636,0.024818971753120426,0.01016661871462929,1691,1294,1170
4939,training,0.005636636,0.02731321845203638,0.01016661871462929,1691,1294,1170
4940,training,0.005636636,0.03923980495892465,0.01141562823972545,1691,1294,1170
4941,training,0.005636636,0.04383921041153371,0.01141562823972545,1691,1294,1170
4942,training,0.005636636,0.04257647297345102,0.01141562823972545,1691,1294,1170
4943,training,0.005636636,0.04546151636168361,0.01141562823972545,1691,1294,1170
4944,training,0.005636636,0.058495139703154564,0.01141562823972545,1691,1294,1170
4945,training,0.0030061621,0.007324272766709328,0.01141562823972545,1692,1295,1171
4946,training,0.0030061621,0.008030453696846962,0.014055345185477847,1692,1295,1171
4947,training,0.0030061621,0.007783839479088783,0.014055345185477847,1692,1295,1171
4948,training,0.0030061621,0.017389196902513504,0.014055345185477847,1692,1295,1171
4949,training,0.0030061621,0.007987657561898232,0.014055345185477847,1692,1295,1171
4950,training,0.0030061621,0.007965872064232826,0.014055345185477847,1692,1295,1171
4951,training,0.0030061621,0.007906297221779827,0.01451839632140342,1692,1295,1171
4952,training,0.0030061621,0.008153149858117104,0.01451839632140342,1692,1295,1171
4953,training,0.0030061621,0.00645662285387516,0.01451839632140342,1692,1295,1171
4954,training,0.0030061621,0.00828605331480503,0.01451839632140342,1692,1295,1171
4955,training,0.0030061621,0.008343765512108803,0.01451839632140342,1692,1295,1171
4956,training,0.0030061621,0.008100340142846107,0.011379805324518264,1692,1295,1171
4957,training,0.0030061621,0.008534261956810951,0.011379805324518264,1692,1295,1171
4958,training,0.0030061621,0.008476251736283302,0.011379805324518264,1692,1295,1171
4959,training,0.0030061621,0.008334526792168617,0.011379805324518264,1692,1295,1171
4960,training,0.0030061621,0.00870567001402378,0.011379805324518264,1692,1295,1171
4961,training,0.0030061621,0.008229950442910194,0.013722265866324527,1692,1295,1171
4962,training,0.0030061621,0.007399515714496374,0.013722265866324527,1692,1295,1171
4963,training,0.0030061621,0.007622675504535437,0.013722265866324527,1692,1295,1171
4964,training,0.0030061621,0.006404326763004065,0.013722265866324527,1692,1295,1171
4965,training,0.0030061621,0.007000194396823645,0.013722265866324527,1692,1295,1171
4966,training,0.0030061621,0.009829328890191391,0.013722265866324527,1692,1295,1171
4967,training,0.0030061621,0.022781682200729847,0.014103139889372089,1692,1295,1171
4968,training,0.0030061621,0.02352089900523424,0.014103139889372089,1692,1295,1171
4969,training,0.0030061621,0.010314632207155228,0.014103139889372089,1692,1295,1171
4970,training,0.0030061621,0.02307830471545458,0.014103139889372089,1692,1295,1171
4971,training,0.0030061621,0.02607108280062675,0.014103139889372089,1692,1295,1171
4972,training,0.0030061621,0.025122267194092274,0.014103139889372089,1692,1295,1171
4973,training,0.0030061621,0.02282081265002489,0.026876003708181682,1692,1295,1171
4974,training,0.0030061621,0.02848232910037041,0.026876003708181682,1692,1295,1171
4975,training,0.0030061621,0.03887530229985714,0.026876003708181682,1692,1295,1171
4976,training,0.0030061621,0.039240218698978424,0.026876003708181682,1692,1295,1171
4977,training,0.0030061621,0.03865302354097366,0.026876003708181682,1692,1295,1171
4978,training,0.0030061621,0.05537623539566993,0.026876003708181682,1692,1295,1171
4979,training,0.0028310816,0.01565076410770417,0.039277643897453605,1693,1296,1172
4980,training,0.0028310816,0.021305236965417876,0.039277643897453605,1693,1296,1172
4981,training,0.0028310816,0.025793842971324914,0.039277643897453605,1693,1296,1172
4982,training,0.0028310816,0.04175930097699165,0.039277643897453605,1693,1296,1172
4983,training,0.0028310816,0.05946521367877722,0.039277643897453605,1693,1296,1172
