step,mode,loss,angle_error(rad),distance(m),dataset(f),dataset(l),dataset(r)
408,training,0.0030511154,0.05153915239498019,0.02522618186530928,180,109,107
409,training,0.005980847,0.03524016682058573,0.02522618186530928,181,110,108
410,training,0.005980847,0.018090901896357533,0.02522618186530928,181,110,108
411,training,0.005980847,0.030016839504241947,0.02522618186530928,181,110,108
412,training,0.005980847,0.02625325322151184,0.02522618186530928,181,110,108
413,training,0.005980847,0.04351839004084468,0.02144353953123476,181,110,108
414,training,0.005980847,0.04232832370325923,0.02144353953123476,181,110,108
415,training,0.005980847,0.047800250351428986,0.02144353953123476,181,110,108
416,training,0.005980847,0.05967201944440603,0.02144353953123476,181,110,108
417,training,0.002981018,0.03237735293805599,0.02144353953123476,182,111,109
418,training,0.002981018,0.03099863789975643,0.026175267167723917,182,111,109
419,training,0.002981018,0.02744363993406296,0.026175267167723917,182,111,109
420,training,0.002981018,0.04275955632328987,0.026175267167723917,182,111,109
421,training,0.002981018,0.04812293127179146,0.026175267167723917,182,111,109
422,training,0.002981018,0.05828246474266052,0.026175267167723917,182,111,109
423,training,0.0043661213,0.032631803303956985,0.026175267167723917,183,112,110
424,training,0.0043661213,0.0169950220733881,0.034065547445408594,183,112,110
425,training,0.0043661213,0.009826349094510082,0.034065547445408594,183,112,110
426,training,0.0043661213,0.024362129159271717,0.034065547445408594,183,112,110
427,training,0.0043661213,0.02568213315680623,0.034065547445408594,183,112,110
428,training,0.0043661213,0.02512363763526082,0.034065547445408594,183,112,110
429,training,0.0043661213,0.025854599196463823,0.03459250865168224,183,112,110
430,training,0.0043661213,0.032631803303956985,0.03459250865168224,183,112,110
431,training,0.0043661213,0.039273512084037066,0.03459250865168224,183,112,110
432,training,0.0043661213,0.04108298569917679,0.03459250865168224,183,112,110
433,training,0.0043661213,0.05704617686569691,0.03459250865168224,183,112,110
434,training,0.0045477883,0.03865782357752323,0.03185107263508631,184,113,111
435,training,0.0045477883,0.0305618979036808,0.03185107263508631,184,113,111
436,training,0.0045477883,0.024639591574668884,0.03185107263508631,184,113,111
437,training,0.0045477883,0.04233931936323643,0.03185107263508631,184,113,111
438,training,0.0045477883,0.058233327232301235,0.03185107263508631,184,113,111
439,training,0.0059344466,0.00641527003608644,0.03185107263508631,185,114,112
440,training,0.0059344466,0.00021031172946095467,0.022670783847920803,185,114,112
441,training,0.0059344466,0.007748476695269346,0.022670783847920803,185,114,112
442,training,0.0059344466,0.0008086781017482281,0.022670783847920803,185,114,112
443,training,0.0059344466,0.007146648596972227,0.022670783847920803,185,114,112
444,training,0.0059344466,0.009031198453158137,0.022670783847920803,185,114,112
445,training,0.0059344466,0.006801134441047909,0.013403770734298357,185,114,112
446,training,0.0059344466,0.007300845813006161,0.013403770734298357,185,114,112
447,training,0.0059344466,0.005922369193285702,0.013403770734298357,185,114,112
448,training,0.0059344466,0.007384620141237974,0.013403770734298357,185,114,112
449,training,0.0059344466,0.008611298631876707,0.013403770734298357,185,114,112
450,training,0.0059344466,0.006963692139834166,0.013403770734298357,185,114,112
451,training,0.0059344466,0.0073915342800319195,0.014453223425668047,185,114,112
452,training,0.0059344466,0.00620716018602252,0.014453223425668047,185,114,112
453,training,0.0059344466,0.00758161349222064,0.014453223425668047,185,114,112
454,training,0.0059344466,0.007662496995180845,0.014453223425668047,185,114,112
455,training,0.0059344466,0.008561558555811644,0.014453223425668047,185,114,112
456,training,0.0059344466,0.007772944401949644,0.014453223425668047,185,114,112
457,training,0.0059344466,0.007587856147438288,0.0165016035449565,185,114,112
458,training,0.0059344466,0.007587856147438288,0.0165016035449565,185,114,112
459,training,0.0059344466,0.007587856147438288,0.0165016035449565,185,114,112
460,training,0.0059344466,0.007556486529210815,0.0165016035449565,185,114,112
461,training,0.0059344466,0.007587856147438288,0.0165016035449565,185,114,112
462,training,0.0059344466,0.007587856147438288,0.0165016035449565,185,114,112
463,training,0.0059344466,0.007587856147438288,0.01649628481978538,185,114,112
464,training,0.0059344466,0.007587856147438288,0.01649628481978538,185,114,112
465,training,0.0059344466,0.007587856147438288,0.01649628481978538,185,114,112
466,training,0.0059344466,0.007587856147438288,0.01649628481978538,185,114,112
467,training,0.0059344466,0.007587856147438288,0.01649628481978538,185,114,112
468,training,0.0059344466,0.007587856147438288,0.02053755903219285,185,114,112
469,training,0.0059344466,0.007587856147438288,0.02053755903219285,185,114,112
470,training,0.0059344466,0.02430349448695779,0.02053755903219285,185,114,112
471,training,0.0059344466,0.023991032037883997,0.02053755903219285,185,114,112
472,training,0.0059344466,0.023938669357448813,0.02053755903219285,185,114,112
473,training,0.0059344466,0.0197068746201694,0.0262883485257404,185,114,112
474,training,0.0059344466,0.023879914078861475,0.0262883485257404,185,114,112
475,training,0.0059344466,0.02476692060008645,0.0262883485257404,185,114,112
476,training,0.0059344466,0.02339075366035104,0.0262883485257404,185,114,112
477,training,0.0059344466,0.04012873256579042,0.0262883485257404,185,114,112
478,training,0.0059344466,0.03963049734011292,0.0262883485257404,185,114,112
479,training,0.0059344466,0.04001599038019776,0.03672983382708591,185,114,112
480,training,0.0059344466,0.04095956170931459,0.03672983382708591,185,114,112
481,training,0.0059344466,0.05814159149304032,0.03672983382708591,185,114,112
482,training,0.0038798845,0.07192555069923401,0.03672983382708591,186,115,113
483,training,0.0018562467,0.06956988573074341,0.03672983382708591,187,116,114
484,training,0.0037373966,0.10099268332123756,0.03672983382708591,188,117,115
485,training,0.009726848,0.10365208983421326,0.042381754208190306,189,118,116
486,training,0.005525922,0.09360690228641033,0.042381754208190306,190,119,117
487,training,0.00031718233,0.08248222805559635,0.042381754208190306,191,120,118
488,training,0.0019497672,0.1208491213619709,0.042381754208190306,192,121,119
489,training,0.0029369819,0.09945305809378624,0.042381754208190306,193,122,120
490,training,0.004407855,0.060302322730422006,0.042381754208190306,194,123,121
491,training,0.003809221,0.11252344772219659,0.027757188089094647,195,124,122
492,training,0.008083242,0.13635338470339775,0.027757188089094647,196,125,123
493,training,0.009533148,0.15107429772615433,0.027757188089094647,197,125,123
494,training,0.000769395,0.1389678493142128,0.027757188089094647,198,125,123
495,training,0.0011488593,0.15357650630176067,0.027757188089094647,199,125,123
496,training,0.005108053,0.1467533390969038,0.027757188089094647,200,125,123
497,training,0.0029653918,0.17456497810781002,0.015160957062951546,201,125,123
498,training,0.003308951,0.2002031907904893,0.015160957062951546,201,125,124
499,training,0.00048164613,0.21878983452916145,0.015160957062951546,201,125,125
500,training,0.005658487,0.20243155509524513,0.015160957062951546,201,125,126
501,training,0.0039702393,0.22336325235664845,0.015160957062951546,201,125,127
502,training,0.002094845,0.23022593557834625,0.015160957062951546,201,125,128
503,training,0.005583978,0.28496139869093895,0.06544746854039105,201,125,129
504,training,0.0046391315,0.25708641356322914,0.06544746854039105,201,125,130
505,training,0.0035784177,0.2803414966911078,0.06544746854039105,201,125,131
506,training,0.0048932736,0.28013099636882544,0.06544746854039105,201,125,132
507,training,0.005146928,0.2935517649166286,0.06544746854039105,201,125,133
508,training,0.003183137,0.2977256709709763,0.06544746854039105,201,125,134
509,training,0.00403434,0.27557773515582085,0.10931239999755446,201,125,135
510,training,0.009393492,0.2807957524782978,0.10931239999755446,201,125,136
511,training,0.011034892,0.27713913423940534,0.10931239999755446,201,125,137
512,training,0.0112432325,0.2057774681597948,0.10931239999755446,201,125,138
513,training,0.006086067,0.15247377380728722,0.10931239999755446,202,125,138
514,training,0.00352892,0.10094995610415938,0.12345133271720916,203,125,138
515,training,0.0035500748,0.054828252643346786,0.12345133271720916,204,126,139
516,training,0.005171184,0.1682412438094616,0.12345133271720916,205,126,139
517,training,0.0019185988,0.15675480291247365,0.12345133271720916,206,126,139
518,training,0.0040609827,0.08454061672091484,0.12345133271720916,207,127,140
519,training,0.002790921,0.0689915269613266,0.12345133271720916,208,128,141
520,training,0.004683039,0.010367419570684433,0.09824914631271565,209,129,142
521,training,0.004683039,0.023035328835248947,0.09824914631271565,209,129,142
522,training,0.004683039,0.07932337373495102,0.09824914631271565,209,129,142
523,training,0.0043893144,0.08950916677713394,0.09824914631271565,210,130,143
524,training,0.0015430892,0.04215491935610771,0.09824914631271565,211,131,144
525,training,0.0015430892,0.05503162741661072,0.09824914631271565,211,131,144
526,training,0.0026020168,0.023884084075689316,0.07024916730088977,212,132,145
527,training,0.0026020168,0.02860144153237343,0.07024916730088977,212,132,145
528,training,0.0026020168,0.03150938823819159,0.07024916730088977,212,132,145
529,training,0.0026020168,0.025029178708791733,0.07024916730088977,212,132,145
530,training,0.0026020168,0.021130438894033446,0.07024916730088977,212,132,145
531,training,0.0026020168,0.020296920090913773,0.07024916730088977,212,132,145
532,training,0.0026020168,0.019633885473012924,0.05190930781576995,212,132,145
533,training,0.0026020168,0.010208591818809516,0.05190930781576995,212,132,145
534,training,0.0026020168,0.02846002578735352,0.05190930781576995,212,132,145
535,training,0.0026020168,0.03920833859592676,0.05190930781576995,212,132,145
536,training,0.0026020168,0.025810284540057186,0.05190930781576995,212,132,145
537,training,0.0026020168,0.015207529067993164,0.05190930781576995,212,132,145
538,training,0.0026020168,0.007051456719636917,0.02198018800984103,212,132,145
539,training,0.0026020168,0.012525573372840881,0.02198018800984103,212,132,145
540,training,0.0026020168,0.0006308630108833313,0.02198018800984103,212,132,145
541,training,0.0026020168,0.0034232884645462106,0.02198018800984103,212,132,145
542,training,0.0026020168,0.004547014832496643,0.02198018800984103,212,132,145
543,training,0.0026020168,0.0028272345662117074,0.02198018800984103,212,132,145
544,training,0.0026020168,0.011855073273181908,0.0034462807639831436,212,132,145
545,training,0.0026020168,0.024296332150697708,0.0034462807639831436,212,132,145
546,training,0.0026020168,0.02769887819886208,0.0034462807639831436,212,132,145
547,training,0.0026020168,0.0267985500395298,0.0034462807639831436,212,132,145
548,training,0.0026020168,0.04273149371147156,0.0034462807639831436,212,132,145
549,training,0.0026020168,0.04257670044898987,0.0034462807639831436,212,132,145
550,training,0.0026020168,0.05791162978857756,0.009421297123911916,212,132,145
551,training,0.007464654,0.012082647532224648,0.009421297123911916,213,133,146
552,training,0.007464654,0.0278894379734993,0.009421297123911916,213,133,146
553,training,0.007464654,0.035190947353839874,0.009421297123911916,213,133,146
554,training,0.007464654,0.03997350111603737,0.009421297123911916,213,133,146
555,training,0.007464654,0.056753067998215556,0.009421297123911916,213,133,146
556,training,0.0043799942,0.017024631844833493,0.013830307498157795,214,134,147
557,training,0.0043799942,0.0536803025752306,0.013830307498157795,214,134,147
558,training,0.004959806,0.0499051958322525,0.013830307498157795,215,135,148
559,training,0.004959806,0.040513087064027786,0.013830307498157795,215,135,148
560,training,0.004959806,0.04314609244465828,0.013830307498157795,215,135,148
561,training,0.004959806,0.0356812197715044,0.013830307498157795,215,135,148
562,training,0.004959806,0.043581726029515266,0.010857191146665474,215,135,148
563,training,0.004959806,0.03975774720311165,0.010857191146665474,215,135,148
564,training,0.004959806,0.04364648647606373,0.010857191146665474,215,135,148
565,training,0.004959806,0.04310779646039009,0.010857191146665474,215,135,148
566,training,0.004959806,0.05184586346149444,0.010857191146665474,215,135,148
567,training,0.015030388,0.022672873456031084,0.010857191146665474,216,136,149
568,training,0.015030388,0.021784628275781873,0.013706627318449106,216,136,149
569,training,0.015030388,0.020680269692093134,0.013706627318449106,216,136,149
570,training,0.015030388,0.02600692259147763,0.013706627318449106,216,136,149
571,training,0.015030388,0.023943722713738676,0.013706627318449106,216,136,149
572,training,0.015030388,0.02676375256851316,0.013706627318449106,216,136,149
573,training,0.015030388,0.009473285172134638,0.013706627318449106,216,136,149
574,training,0.015030388,0.014879992697387937,0.03684339854798464,216,136,149
575,training,0.015030388,0.009900843258947132,0.03684339854798464,216,136,149
576,training,0.015030388,0.04138236539438367,0.03684339854798464,216,136,149
577,training,0.015030388,0.04330035345628858,0.03684339854798464,216,136,149
578,training,0.015030388,0.04256428452208638,0.03684339854798464,216,136,149
579,training,0.015030388,0.034496825654059655,0.03684339854798464,216,136,149
580,training,0.015030388,0.026627257931977514,0.056957920087215744,216,136,149
581,training,0.015030388,0.02504695998504758,0.056957920087215744,216,136,149
582,training,0.015030388,0.023523465264588594,0.056957920087215744,216,136,149
583,training,0.015030388,0.009954920504242182,0.056957920087215744,216,136,149
584,training,0.015030388,0.005624120589345692,0.056957920087215744,216,136,149
585,training,0.015030388,0.005474765435792506,0.056957920087215744,216,136,149
586,training,0.015030388,0.006552283652126789,0.052717624049411105,216,136,149
587,training,0.015030388,0.016625106800347567,0.052717624049411105,216,136,149
588,training,0.015030388,0.022705614101141695,0.052717624049411105,216,136,149
589,training,0.015030388,0.026781022083014253,0.052717624049411105,216,136,149
590,training,0.015030388,0.02177521539852023,0.052717624049411105,216,136,149
591,training,0.015030388,0.022772848140448332,0.052717624049411105,216,136,149
592,training,0.015030388,0.03591660363599658,0.05423890763731504,216,136,149
